Ensemble,Site,param,value,Category
LHC0030,OSBS,FUN_fracfixers,0.211012106,Top10
LHC0036,OSBS,FUN_fracfixers,0.998581047,Top10
LHC0039,OSBS,FUN_fracfixers,0.261938726,Top10
LHC0053,OSBS,FUN_fracfixers,0.751006534,Top10
LHC0057,OSBS,FUN_fracfixers,0.329940446,Top10
LHC0078,OSBS,FUN_fracfixers,0.942677845,Top10
LHC0088,OSBS,FUN_fracfixers,0.216550232,Top10
LHC0094,OSBS,FUN_fracfixers,0.95180783,Top10
LHC0115,OSBS,FUN_fracfixers,0.787429503,Top10
LHC0119,OSBS,FUN_fracfixers,0.620967248,Top10
LHC0126,OSBS,FUN_fracfixers,0.606088402,Top10
LHC0138,OSBS,FUN_fracfixers,0.29282295,Top10
LHC0140,OSBS,FUN_fracfixers,0.300980262,Top10
LHC0147,OSBS,FUN_fracfixers,0.643340379,Top10
LHC0148,OSBS,FUN_fracfixers,0.615101055,Top10
LHC0154,OSBS,FUN_fracfixers,0.810818755,Top10
LHC0164,OSBS,FUN_fracfixers,0.256751916,Top10
LHC0177,OSBS,FUN_fracfixers,0.422676298,Top10
LHC0181,OSBS,FUN_fracfixers,0.214113093,Top10
LHC0190,OSBS,FUN_fracfixers,0.715230917,Top10
LHC0193,OSBS,FUN_fracfixers,0.416091903,Top10
LHC0194,OSBS,FUN_fracfixers,0.660863898,Top10
LHC0214,OSBS,FUN_fracfixers,0.341576055,Top10
LHC0224,OSBS,FUN_fracfixers,0.770306771,Top10
LHC0232,OSBS,FUN_fracfixers,0.67725756,Top10
LHC0236,OSBS,FUN_fracfixers,0.376501516,Top10
LHC0245,OSBS,FUN_fracfixers,0.975909198,Top10
LHC0246,OSBS,FUN_fracfixers,0.556389487,Top10
LHC0248,OSBS,FUN_fracfixers,0.522004202,Top10
LHC0278,OSBS,FUN_fracfixers,0.670058123,Top10
LHC0331,OSBS,FUN_fracfixers,0.525391979,Top10
LHC0339,OSBS,FUN_fracfixers,0.406553279,Top10
LHC0343,OSBS,FUN_fracfixers,0.488010413,Top10
LHC0359,OSBS,FUN_fracfixers,0.484394373,Top10
LHC0362,OSBS,FUN_fracfixers,0.885151371,Top10
LHC0378,OSBS,FUN_fracfixers,0.270054185,Top10
LHC0005,ORNL,FUN_fracfixers,0.908278865,Top10
LHC0010,ORNL,FUN_fracfixers,0.716621359,Top10
LHC0013,ORNL,FUN_fracfixers,0.680486584,Top10
LHC0038,ORNL,FUN_fracfixers,0.432348154,Top10
LHC0039,ORNL,FUN_fracfixers,0.261938726,Top10
LHC0050,ORNL,FUN_fracfixers,0.371486552,Top10
LHC0051,ORNL,FUN_fracfixers,0.730635681,Top10
LHC0067,ORNL,FUN_fracfixers,0.756187687,Top10
LHC0076,ORNL,FUN_fracfixers,0.224351419,Top10
LHC0101,ORNL,FUN_fracfixers,0.784867681,Top10
LHC0102,ORNL,FUN_fracfixers,0.284003546,Top10
LHC0126,ORNL,FUN_fracfixers,0.606088402,Top10
LHC0157,ORNL,FUN_fracfixers,0.62992904,Top10
LHC0168,ORNL,FUN_fracfixers,0.553340032,Top10
LHC0170,ORNL,FUN_fracfixers,0.570848202,Top10
LHC0190,ORNL,FUN_fracfixers,0.715230917,Top10
LHC0206,ORNL,FUN_fracfixers,0.419915284,Top10
LHC0209,ORNL,FUN_fracfixers,0.529682604,Top10
LHC0212,ORNL,FUN_fracfixers,0.468779151,Top10
LHC0225,ORNL,FUN_fracfixers,0.534570385,Top10
LHC0232,ORNL,FUN_fracfixers,0.67725756,Top10
LHC0240,ORNL,FUN_fracfixers,0.866367692,Top10
LHC0264,ORNL,FUN_fracfixers,0.561304221,Top10
LHC0274,ORNL,FUN_fracfixers,0.281410063,Top10
LHC0283,ORNL,FUN_fracfixers,0.562352366,Top10
LHC0287,ORNL,FUN_fracfixers,0.818950617,Top10
LHC0303,ORNL,FUN_fracfixers,0.655848648,Top10
LHC0310,ORNL,FUN_fracfixers,0.6265935,Top10
LHC0326,ORNL,FUN_fracfixers,0.220587317,Top10
LHC0336,ORNL,FUN_fracfixers,0.538313628,Top10
LHC0338,ORNL,FUN_fracfixers,0.98830585,Top10
LHC0344,ORNL,FUN_fracfixers,0.533192354,Top10
LHC0361,ORNL,FUN_fracfixers,0.704578668,Top10
LHC0390,ORNL,FUN_fracfixers,0.91750275,Top10
LHC0396,ORNL,FUN_fracfixers,0.789139124,Top10
LHC0005,TALL,slatop,0.037414243,Top10
LHC0036,TALL,slatop,0.065622075,Top10
LHC0041,TALL,slatop,0.076389596,Top10
LHC0050,TALL,slatop,0.062622399,Top10
LHC0057,TALL,slatop,0.10875605,Top10
LHC0062,TALL,slatop,0.086087228,Top10
LHC0078,TALL,slatop,0.011323399,Top10
LHC0088,TALL,slatop,0.082476062,Top10
LHC0115,TALL,slatop,0.101712741,Top10
LHC0122,TALL,slatop,0.066504277,Top10
LHC0126,TALL,slatop,0.086819204,Top10
LHC0138,TALL,slatop,0.012656539,Top10
LHC0147,TALL,slatop,0.089355666,Top10
LHC0148,TALL,slatop,0.019715222,Top10
LHC0154,TALL,slatop,0.048374277,Top10
LHC0158,TALL,slatop,0.10367466,Top10
LHC0164,TALL,slatop,0.01502021,Top10
LHC0178,TALL,slatop,0.039463905,Top10
LHC0190,TALL,slatop,0.050401047,Top10
LHC0193,TALL,slatop,0.009032007,Top10
LHC0194,TALL,slatop,0.024074141,Top10
LHC0214,TALL,slatop,0.052976109,Top10
LHC0221,TALL,slatop,0.002379406,Top10
LHC0224,TALL,slatop,0.017622052,Top10
LHC0232,TALL,slatop,0.127324972,Top10
LHC0240,TALL,slatop,0.072252285,Top10
LHC0246,TALL,slatop,0.004816765,Top10
LHC0248,TALL,slatop,0.015477211,Top10
LHC0253,TALL,slatop,0.080675691,Top10
LHC0278,TALL,slatop,0.013847253,Top10
LHC0323,TALL,slatop,0.019189112,Top10
LHC0331,TALL,slatop,0.126828218,Top10
LHC0337,TALL,slatop,0.085363503,Top10
LHC0339,TALL,slatop,0.008521833,Top10
LHC0359,TALL,slatop,0.07351988,Top10
LHC0362,TALL,slatop,0.014265937,Top10
LHC0365,TALL,slatop,0.113009097,Top10
LHC0005,OSBS,slatop,0.037414243,Top10
LHC0030,OSBS,slatop,0.034166992,Top10
LHC0036,OSBS,slatop,0.065622075,Top10
LHC0039,OSBS,slatop,0.06385637,Top10
LHC0053,OSBS,slatop,0.02524119,Top10
LHC0057,OSBS,slatop,0.10875605,Top10
LHC0078,OSBS,slatop,0.011323399,Top10
LHC0088,OSBS,slatop,0.082476062,Top10
LHC0094,OSBS,slatop,0.010838441,Top10
LHC0115,OSBS,slatop,0.101712741,Top10
LHC0119,OSBS,slatop,0.001854954,Top10
LHC0126,OSBS,slatop,0.086819204,Top10
LHC0138,OSBS,slatop,0.012656539,Top10
LHC0140,OSBS,slatop,0.018123767,Top10
LHC0147,OSBS,slatop,0.089355666,Top10
LHC0148,OSBS,slatop,0.019715222,Top10
LHC0154,OSBS,slatop,0.048374277,Top10
LHC0164,OSBS,slatop,0.01502021,Top10
LHC0177,OSBS,slatop,0.041054415,Top10
LHC0181,OSBS,slatop,0.133798294,Top10
LHC0190,OSBS,slatop,0.050401047,Top10
LHC0193,OSBS,slatop,0.009032007,Top10
LHC0194,OSBS,slatop,0.024074141,Top10
LHC0214,OSBS,slatop,0.052976109,Top10
LHC0224,OSBS,slatop,0.017622052,Top10
LHC0232,OSBS,slatop,0.127324972,Top10
LHC0236,OSBS,slatop,0.006929995,Top10
LHC0245,OSBS,slatop,0.040147422,Top10
LHC0246,OSBS,slatop,0.004816765,Top10
LHC0248,OSBS,slatop,0.015477211,Top10
LHC0278,OSBS,slatop,0.013847253,Top10
LHC0331,OSBS,slatop,0.126828218,Top10
LHC0339,OSBS,slatop,0.008521833,Top10
LHC0343,OSBS,slatop,0.007693007,Top10
LHC0359,OSBS,slatop,0.07351988,Top10
LHC0362,OSBS,slatop,0.014265937,Top10
LHC0378,OSBS,slatop,0.010954625,Top10
LHC0005,ORNL,slatop,0.037414243,Top10
LHC0010,ORNL,slatop,0.072644397,Top10
LHC0013,ORNL,slatop,0.041706211,Top10
LHC0038,ORNL,slatop,0.107932313,Top10
LHC0039,ORNL,slatop,0.06385637,Top10
LHC0050,ORNL,slatop,0.062622399,Top10
LHC0051,ORNL,slatop,0.0772136,Top10
LHC0067,ORNL,slatop,0.0571075,Top10
LHC0076,ORNL,slatop,0.096677182,Top10
LHC0101,ORNL,slatop,0.038493783,Top10
LHC0102,ORNL,slatop,0.042696535,Top10
LHC0126,ORNL,slatop,0.086819204,Top10
LHC0157,ORNL,slatop,0.018377119,Top10
LHC0168,ORNL,slatop,0.044371863,Top10
LHC0170,ORNL,slatop,0.090039357,Top10
LHC0190,ORNL,slatop,0.050401047,Top10
LHC0206,ORNL,slatop,0.095601297,Top10
LHC0209,ORNL,slatop,0.142907495,Top10
LHC0212,ORNL,slatop,0.057708229,Top10
LHC0225,ORNL,slatop,0.132124336,Top10
LHC0232,ORNL,slatop,0.127324972,Top10
LHC0240,ORNL,slatop,0.072252285,Top10
LHC0264,ORNL,slatop,0.021639162,Top10
LHC0274,ORNL,slatop,0.102441635,Top10
LHC0283,ORNL,slatop,0.097364659,Top10
LHC0287,ORNL,slatop,0.037745276,Top10
LHC0303,ORNL,slatop,0.134069141,Top10
LHC0310,ORNL,slatop,0.100880428,Top10
LHC0326,ORNL,slatop,0.051430961,Top10
LHC0336,ORNL,slatop,0.117290009,Top10
LHC0338,ORNL,slatop,0.060927531,Top10
LHC0344,ORNL,slatop,0.01609547,Top10
LHC0361,ORNL,slatop,0.104575585,Top10
LHC0390,ORNL,slatop,0.088042089,Top10
LHC0396,ORNL,slatop,0.081487249,Top10
LHC0005,TALL,krmax,1.57e-10,Top10
LHC0036,TALL,krmax,1.43e-10,Top10
LHC0041,TALL,krmax,7.24e-11,Top10
LHC0050,TALL,krmax,1.49e-10,Top10
LHC0057,TALL,krmax,1.16e-10,Top10
LHC0062,TALL,krmax,1.13e-10,Top10
LHC0078,TALL,krmax,8.42e-11,Top10
LHC0088,TALL,krmax,9.29e-11,Top10
LHC0115,TALL,krmax,1.28e-10,Top10
LHC0122,TALL,krmax,1.54e-10,Top10
LHC0126,TALL,krmax,1.23e-10,Top10
LHC0138,TALL,krmax,9.94e-11,Top10
LHC0147,TALL,krmax,1.18e-10,Top10
LHC0148,TALL,krmax,1.27e-10,Top10
LHC0154,TALL,krmax,1.31e-10,Top10
LHC0158,TALL,krmax,1.18e-10,Top10
LHC0164,TALL,krmax,1.4e-10,Top10
LHC0178,TALL,krmax,1.55e-10,Top10
LHC0190,TALL,krmax,8.63e-11,Top10
LHC0193,TALL,krmax,1.11e-10,Top10
LHC0194,TALL,krmax,1.39e-10,Top10
LHC0214,TALL,krmax,1.24e-10,Top10
LHC0221,TALL,krmax,1.05e-10,Top10
LHC0224,TALL,krmax,1.27e-10,Top10
LHC0232,TALL,krmax,9.69e-11,Top10
LHC0240,TALL,krmax,9.85e-11,Top10
LHC0246,TALL,krmax,8.75e-11,Top10
LHC0248,TALL,krmax,1.15e-10,Top10
LHC0253,TALL,krmax,7.96e-11,Top10
LHC0278,TALL,krmax,8.61e-11,Top10
LHC0323,TALL,krmax,9.6e-11,Top10
LHC0331,TALL,krmax,7.14e-11,Top10
LHC0337,TALL,krmax,1.16e-10,Top10
LHC0339,TALL,krmax,1.4e-10,Top10
LHC0359,TALL,krmax,8.08e-11,Top10
LHC0362,TALL,krmax,1.44e-10,Top10
LHC0365,TALL,krmax,1.37e-10,Top10
LHC0005,OSBS,krmax,1.57e-10,Top10
LHC0030,OSBS,krmax,1.07e-10,Top10
LHC0036,OSBS,krmax,1.43e-10,Top10
LHC0039,OSBS,krmax,8.25e-11,Top10
LHC0053,OSBS,krmax,1.18e-10,Top10
LHC0057,OSBS,krmax,1.16e-10,Top10
LHC0078,OSBS,krmax,8.42e-11,Top10
LHC0088,OSBS,krmax,9.29e-11,Top10
LHC0094,OSBS,krmax,7.55e-11,Top10
LHC0115,OSBS,krmax,1.28e-10,Top10
LHC0119,OSBS,krmax,1.42e-10,Top10
LHC0126,OSBS,krmax,1.23e-10,Top10
LHC0138,OSBS,krmax,9.94e-11,Top10
LHC0140,OSBS,krmax,7.17e-11,Top10
LHC0147,OSBS,krmax,1.18e-10,Top10
LHC0148,OSBS,krmax,1.27e-10,Top10
LHC0154,OSBS,krmax,1.31e-10,Top10
LHC0164,OSBS,krmax,1.4e-10,Top10
LHC0177,OSBS,krmax,1.17e-10,Top10
LHC0181,OSBS,krmax,7.4e-11,Top10
LHC0190,OSBS,krmax,8.63e-11,Top10
LHC0193,OSBS,krmax,1.11e-10,Top10
LHC0194,OSBS,krmax,1.39e-10,Top10
LHC0214,OSBS,krmax,1.24e-10,Top10
LHC0224,OSBS,krmax,1.27e-10,Top10
LHC0232,OSBS,krmax,9.69e-11,Top10
LHC0236,OSBS,krmax,9.51e-11,Top10
LHC0245,OSBS,krmax,1.25e-10,Top10
LHC0246,OSBS,krmax,8.75e-11,Top10
LHC0248,OSBS,krmax,1.15e-10,Top10
LHC0278,OSBS,krmax,8.61e-11,Top10
LHC0331,OSBS,krmax,7.14e-11,Top10
LHC0339,OSBS,krmax,1.4e-10,Top10
LHC0343,OSBS,krmax,1.42e-10,Top10
LHC0359,OSBS,krmax,8.08e-11,Top10
LHC0362,OSBS,krmax,1.44e-10,Top10
LHC0378,OSBS,krmax,1.52e-10,Top10
LHC0005,ORNL,krmax,2.43e-10,Top10
LHC0010,ORNL,krmax,7.96e-11,Top10
LHC0013,ORNL,krmax,1.28e-10,Top10
LHC0038,ORNL,krmax,2.4e-10,Top10
LHC0039,ORNL,krmax,5.66e-11,Top10
LHC0050,ORNL,krmax,2.24e-10,Top10
LHC0051,ORNL,krmax,6.88e-11,Top10
LHC0067,ORNL,krmax,7.28e-11,Top10
LHC0076,ORNL,krmax,1.6e-10,Top10
LHC0101,ORNL,krmax,4.46e-11,Top10
LHC0102,ORNL,krmax,7.87e-11,Top10
LHC0126,ORNL,krmax,1.57e-10,Top10
LHC0157,ORNL,krmax,2.25e-10,Top10
LHC0168,ORNL,krmax,2.12e-10,Top10
LHC0170,ORNL,krmax,1.72e-10,Top10
LHC0190,ORNL,krmax,6.62e-11,Top10
LHC0206,ORNL,krmax,8.36e-11,Top10
LHC0209,ORNL,krmax,1.53e-10,Top10
LHC0212,ORNL,krmax,2.46e-10,Top10
LHC0225,ORNL,krmax,2.43e-10,Top10
LHC0232,ORNL,krmax,9.26e-11,Top10
LHC0240,ORNL,krmax,9.66e-11,Top10
LHC0264,ORNL,krmax,5.48e-11,Top10
LHC0274,ORNL,krmax,1.28e-10,Top10
LHC0283,ORNL,krmax,1.4e-10,Top10
LHC0287,ORNL,krmax,8.56e-11,Top10
LHC0303,ORNL,krmax,1.62e-10,Top10
LHC0310,ORNL,krmax,1.68e-10,Top10
LHC0326,ORNL,krmax,1.21e-10,Top10
LHC0336,ORNL,krmax,1.13e-10,Top10
LHC0338,ORNL,krmax,1.54e-10,Top10
LHC0344,ORNL,krmax,9.42e-11,Top10
LHC0361,ORNL,krmax,1.89e-10,Top10
LHC0390,ORNL,krmax,1.33e-10,Top10
LHC0396,ORNL,krmax,2.21e-10,Top10
LHC0005,TALL,dleaf,0.050021418,Top10
LHC0036,TALL,dleaf,0.046265274,Top10
LHC0041,TALL,dleaf,0.176074237,Top10
LHC0050,TALL,dleaf,0.233486597,Top10
LHC0057,TALL,dleaf,0.033474834,Top10
LHC0062,TALL,dleaf,0.197170414,Top10
LHC0078,TALL,dleaf,0.070128672,Top10
LHC0088,TALL,dleaf,0.056549447,Top10
LHC0115,TALL,dleaf,0.157904667,Top10
LHC0122,TALL,dleaf,0.096944997,Top10
LHC0126,TALL,dleaf,0.131113455,Top10
LHC0138,TALL,dleaf,0.121929812,Top10
LHC0147,TALL,dleaf,0.175098001,Top10
LHC0148,TALL,dleaf,0.017654503,Top10
LHC0154,TALL,dleaf,0.036462566,Top10
LHC0158,TALL,dleaf,0.218388907,Top10
LHC0164,TALL,dleaf,0.188407033,Top10
LHC0178,TALL,dleaf,0.07813016,Top10
LHC0190,TALL,dleaf,0.139644672,Top10
LHC0193,TALL,dleaf,0.171080478,Top10
LHC0194,TALL,dleaf,0.093577596,Top10
LHC0214,TALL,dleaf,0.142551926,Top10
LHC0221,TALL,dleaf,0.152939592,Top10
LHC0224,TALL,dleaf,0.19169198,Top10
LHC0232,TALL,dleaf,0.074568137,Top10
LHC0240,TALL,dleaf,0.132116297,Top10
LHC0246,TALL,dleaf,0.224702563,Top10
LHC0248,TALL,dleaf,0.037551223,Top10
LHC0253,TALL,dleaf,0.080623132,Top10
LHC0278,TALL,dleaf,0.192555832,Top10
LHC0323,TALL,dleaf,0.145183035,Top10
LHC0331,TALL,dleaf,0.142934333,Top10
LHC0337,TALL,dleaf,0.067445204,Top10
LHC0339,TALL,dleaf,0.154718492,Top10
LHC0359,TALL,dleaf,0.0908037,Top10
LHC0362,TALL,dleaf,0.076856382,Top10
LHC0365,TALL,dleaf,0.02104156,Top10
LHC0005,OSBS,dleaf,0.050021418,Top10
LHC0030,OSBS,dleaf,0.054355816,Top10
LHC0036,OSBS,dleaf,0.046265274,Top10
LHC0039,OSBS,dleaf,0.070799692,Top10
LHC0053,OSBS,dleaf,0.210985474,Top10
LHC0057,OSBS,dleaf,0.033474834,Top10
LHC0078,OSBS,dleaf,0.070128672,Top10
LHC0088,OSBS,dleaf,0.056549447,Top10
LHC0094,OSBS,dleaf,0.134169857,Top10
LHC0115,OSBS,dleaf,0.157904667,Top10
LHC0119,OSBS,dleaf,0.082363102,Top10
LHC0126,OSBS,dleaf,0.131113455,Top10
LHC0138,OSBS,dleaf,0.121929812,Top10
LHC0140,OSBS,dleaf,0.223495153,Top10
LHC0147,OSBS,dleaf,0.175098001,Top10
LHC0148,OSBS,dleaf,0.017654503,Top10
LHC0154,OSBS,dleaf,0.036462566,Top10
LHC0164,OSBS,dleaf,0.188407033,Top10
LHC0177,OSBS,dleaf,0.204588917,Top10
LHC0181,OSBS,dleaf,0.092671655,Top10
LHC0190,OSBS,dleaf,0.139644672,Top10
LHC0193,OSBS,dleaf,0.171080478,Top10
LHC0194,OSBS,dleaf,0.093577596,Top10
LHC0214,OSBS,dleaf,0.142551926,Top10
LHC0224,OSBS,dleaf,0.19169198,Top10
LHC0232,OSBS,dleaf,0.074568137,Top10
LHC0236,OSBS,dleaf,0.190403297,Top10
LHC0245,OSBS,dleaf,0.23566367,Top10
LHC0246,OSBS,dleaf,0.224702563,Top10
LHC0248,OSBS,dleaf,0.037551223,Top10
LHC0278,OSBS,dleaf,0.192555832,Top10
LHC0331,OSBS,dleaf,0.142934333,Top10
LHC0339,OSBS,dleaf,0.154718492,Top10
LHC0343,OSBS,dleaf,0.00919795,Top10
LHC0359,OSBS,dleaf,0.0908037,Top10
LHC0362,OSBS,dleaf,0.076856382,Top10
LHC0378,OSBS,dleaf,0.0681032,Top10
LHC0005,ORNL,dleaf,0.000370194,Top10
LHC0010,ORNL,dleaf,0.000257841,Top10
LHC0013,ORNL,dleaf,0.000339425,Top10
LHC0038,ORNL,dleaf,0.000462287,Top10
LHC0039,ORNL,dleaf,0.00044662,Top10
LHC0050,ORNL,dleaf,0.001045008,Top10
LHC0051,ORNL,dleaf,0.000782833,Top10
LHC0067,ORNL,dleaf,0.000941323,Top10
LHC0076,ORNL,dleaf,0.000987636,Top10
LHC0101,ORNL,dleaf,0.000648373,Top10
LHC0102,ORNL,dleaf,0.000275039,Top10
LHC0126,ORNL,dleaf,0.000668463,Top10
LHC0157,ORNL,dleaf,0.000465903,Top10
LHC0168,ORNL,dleaf,0.000722823,Top10
LHC0170,ORNL,dleaf,0.000613977,Top10
LHC0190,ORNL,dleaf,0.000699842,Top10
LHC0206,ORNL,dleaf,0.000279486,Top10
LHC0209,ORNL,dleaf,0.000278619,Top10
LHC0212,ORNL,dleaf,0.000821241,Top10
LHC0225,ORNL,dleaf,0.000771727,Top10
LHC0232,ORNL,dleaf,0.000460481,Top10
LHC0240,ORNL,dleaf,0.000672152,Top10
LHC0264,ORNL,dleaf,0.000425128,Top10
LHC0274,ORNL,dleaf,0.000865062,Top10
LHC0283,ORNL,dleaf,0.00023985,Top10
LHC0287,ORNL,dleaf,0.00079653,Top10
LHC0303,ORNL,dleaf,0.000539221,Top10
LHC0310,ORNL,dleaf,0.000652632,Top10
LHC0326,ORNL,dleaf,0.000779742,Top10
LHC0336,ORNL,dleaf,0.000902994,Top10
LHC0338,ORNL,dleaf,0.0008409,Top10
LHC0344,ORNL,dleaf,0.000496068,Top10
LHC0361,ORNL,dleaf,0.000947756,Top10
LHC0390,ORNL,dleaf,0.000552168,Top10
LHC0396,ORNL,dleaf,0.00090809,Top10
LHC0005,TALL,medlynintercept,18371.18746,Top10
LHC0036,TALL,medlynintercept,1763.714063,Top10
LHC0041,TALL,medlynintercept,45695.67295,Top10
LHC0050,TALL,medlynintercept,22620.34575,Top10
LHC0057,TALL,medlynintercept,9453.004644,Top10
LHC0062,TALL,medlynintercept,1975.218965,Top10
LHC0078,TALL,medlynintercept,45807.90154,Top10
LHC0088,TALL,medlynintercept,705.706506,Top10
LHC0115,TALL,medlynintercept,1738.706936,Top10
LHC0122,TALL,medlynintercept,16221.28758,Top10
LHC0126,TALL,medlynintercept,4778.77906,Top10
LHC0138,TALL,medlynintercept,25576.28226,Top10
LHC0147,TALL,medlynintercept,9878.210323,Top10
LHC0148,TALL,medlynintercept,10181.66798,Top10
LHC0154,TALL,medlynintercept,14244.26427,Top10
LHC0158,TALL,medlynintercept,11543.44081,Top10
LHC0164,TALL,medlynintercept,44396.27144,Top10
LHC0178,TALL,medlynintercept,44104.58376,Top10
LHC0190,TALL,medlynintercept,6217.319631,Top10
LHC0193,TALL,medlynintercept,7555.823555,Top10
LHC0194,TALL,medlynintercept,17704.02087,Top10
LHC0214,TALL,medlynintercept,10558.02177,Top10
LHC0221,TALL,medlynintercept,39578.227,Top10
LHC0224,TALL,medlynintercept,35175.62096,Top10
LHC0232,TALL,medlynintercept,3317.187191,Top10
LHC0240,TALL,medlynintercept,15602.61894,Top10
LHC0246,TALL,medlynintercept,8421.127995,Top10
LHC0248,TALL,medlynintercept,25418.90493,Top10
LHC0253,TALL,medlynintercept,12284.46793,Top10
LHC0278,TALL,medlynintercept,10755.52148,Top10
LHC0323,TALL,medlynintercept,34985.62755,Top10
LHC0331,TALL,medlynintercept,3586.881745,Top10
LHC0337,TALL,medlynintercept,10006.43544,Top10
LHC0339,TALL,medlynintercept,4232.288454,Top10
LHC0359,TALL,medlynintercept,1485.53059,Top10
LHC0362,TALL,medlynintercept,25792.84557,Top10
LHC0365,TALL,medlynintercept,5104.782568,Top10
LHC0005,OSBS,medlynintercept,18371.18746,Top10
LHC0030,OSBS,medlynintercept,22869.20701,Top10
LHC0036,OSBS,medlynintercept,1763.714063,Top10
LHC0039,OSBS,medlynintercept,845.1831737,Top10
LHC0053,OSBS,medlynintercept,29994.34796,Top10
LHC0057,OSBS,medlynintercept,9453.004644,Top10
LHC0078,OSBS,medlynintercept,45807.90154,Top10
LHC0088,OSBS,medlynintercept,705.706506,Top10
LHC0094,OSBS,medlynintercept,18801.53139,Top10
LHC0115,OSBS,medlynintercept,1738.706936,Top10
LHC0119,OSBS,medlynintercept,18886.35132,Top10
LHC0126,OSBS,medlynintercept,4778.77906,Top10
LHC0138,OSBS,medlynintercept,25576.28226,Top10
LHC0140,OSBS,medlynintercept,22125.92104,Top10
LHC0147,OSBS,medlynintercept,9878.210323,Top10
LHC0148,OSBS,medlynintercept,10181.66798,Top10
LHC0154,OSBS,medlynintercept,14244.26427,Top10
LHC0164,OSBS,medlynintercept,44396.27144,Top10
LHC0177,OSBS,medlynintercept,9006.646802,Top10
LHC0181,OSBS,medlynintercept,3059.958964,Top10
LHC0190,OSBS,medlynintercept,6217.319631,Top10
LHC0193,OSBS,medlynintercept,7555.823555,Top10
LHC0194,OSBS,medlynintercept,17704.02087,Top10
LHC0214,OSBS,medlynintercept,10558.02177,Top10
LHC0224,OSBS,medlynintercept,35175.62096,Top10
LHC0232,OSBS,medlynintercept,3317.187191,Top10
LHC0236,OSBS,medlynintercept,19418.03272,Top10
LHC0245,OSBS,medlynintercept,5506.518569,Top10
LHC0246,OSBS,medlynintercept,8421.127995,Top10
LHC0248,OSBS,medlynintercept,25418.90493,Top10
LHC0278,OSBS,medlynintercept,10755.52148,Top10
LHC0331,OSBS,medlynintercept,3586.881745,Top10
LHC0339,OSBS,medlynintercept,4232.288454,Top10
LHC0343,OSBS,medlynintercept,15247.08104,Top10
LHC0359,OSBS,medlynintercept,1485.53059,Top10
LHC0362,OSBS,medlynintercept,25792.84557,Top10
LHC0378,OSBS,medlynintercept,2910.252813,Top10
LHC0005,ORNL,medlynintercept,18371.18746,Top10
LHC0010,ORNL,medlynintercept,1286.996094,Top10
LHC0013,ORNL,medlynintercept,32740.97911,Top10
LHC0038,ORNL,medlynintercept,4537.483024,Top10
LHC0039,ORNL,medlynintercept,845.1831737,Top10
LHC0050,ORNL,medlynintercept,22620.34575,Top10
LHC0051,ORNL,medlynintercept,40068.31086,Top10
LHC0067,ORNL,medlynintercept,20941.71027,Top10
LHC0076,ORNL,medlynintercept,4743.21176,Top10
LHC0101,ORNL,medlynintercept,22085.94499,Top10
LHC0102,ORNL,medlynintercept,3761.444406,Top10
LHC0126,ORNL,medlynintercept,4778.77906,Top10
LHC0157,ORNL,medlynintercept,8141.450064,Top10
LHC0168,ORNL,medlynintercept,23811.68947,Top10
LHC0170,ORNL,medlynintercept,33599.0204,Top10
LHC0190,ORNL,medlynintercept,6217.319631,Top10
LHC0206,ORNL,medlynintercept,30774.77512,Top10
LHC0209,ORNL,medlynintercept,4404.426485,Top10
LHC0212,ORNL,medlynintercept,35255.41323,Top10
LHC0225,ORNL,medlynintercept,8077.742637,Top10
LHC0232,ORNL,medlynintercept,3317.187191,Top10
LHC0240,ORNL,medlynintercept,15602.61894,Top10
LHC0264,ORNL,medlynintercept,15050.62415,Top10
LHC0274,ORNL,medlynintercept,14444.03644,Top10
LHC0283,ORNL,medlynintercept,19002.44039,Top10
LHC0287,ORNL,medlynintercept,36539.67795,Top10
LHC0303,ORNL,medlynintercept,12239.3078,Top10
LHC0310,ORNL,medlynintercept,12691.34206,Top10
LHC0326,ORNL,medlynintercept,36189.93204,Top10
LHC0336,ORNL,medlynintercept,6041.689557,Top10
LHC0338,ORNL,medlynintercept,31277.75664,Top10
LHC0344,ORNL,medlynintercept,35875.79427,Top10
LHC0361,ORNL,medlynintercept,6590.062446,Top10
LHC0390,ORNL,medlynintercept,19916.67023,Top10
LHC0396,ORNL,medlynintercept,24927.95418,Top10
LHC0005,TALL,medlynslope,3.737295473,Top10
LHC0036,TALL,medlynslope,5.994598435,Top10
LHC0041,TALL,medlynslope,4.396965029,Top10
LHC0050,TALL,medlynslope,2.962494165,Top10
LHC0057,TALL,medlynslope,3.3192652,Top10
LHC0062,TALL,medlynslope,5.669154973,Top10
LHC0078,TALL,medlynslope,3.445297825,Top10
LHC0088,TALL,medlynslope,3.708131509,Top10
LHC0115,TALL,medlynslope,2.453196984,Top10
LHC0122,TALL,medlynslope,5.925330903,Top10
LHC0126,TALL,medlynslope,3.791275015,Top10
LHC0138,TALL,medlynslope,5.396109329,Top10
LHC0147,TALL,medlynslope,2.142430418,Top10
LHC0148,TALL,medlynslope,2.560660198,Top10
LHC0154,TALL,medlynslope,2.274836862,Top10
LHC0158,TALL,medlynslope,2.068208776,Top10
LHC0164,TALL,medlynslope,6.44329537,Top10
LHC0178,TALL,medlynslope,3.34178017,Top10
